video_id,manipulation_type,class_label,total_frames,frames_sampled,frames_with_face,face_detection_rate,brightness_mean,brightness_std,brightness_min,brightness_max,optical_flow_mean,optical_flow_std,optical_flow_min,optical_flow_max,ear_mean,ear_std,ear_min,ear_max,landmark_disp_mean,landmark_disp_std,landmark_disp_min,landmark_disp_max,dct_low_mean,dct_low_std,dct_high_mean,dct_high_std,lm_ratio_var,lm_face_asym,lbp_chi_dist
942_943,FaceSwap,fake,470.0,94.0,94.0,1.0,109.3848,1.6492,101.2982,113.6412,0.5879,0.3666,0.1743,2.2007,0.2609,0.0288,0.196,0.3221,4.8975,3.4669,1.0142,18.7925,57586.8931,1291.0654,1147.813,105.9339,3.3665536796656107e-05,0.2573996076136595,0.005408798172531958
943_942,FaceSwap,fake,470.0,94.0,94.0,1.0,108.2873,0.4758,107.5504,110.2799,0.3847,0.2842,0.0341,1.3378,0.2814,0.0405,0.1449,0.3972,9.4567,7.858,1.1771,38.3455,59660.9743,330.6485,856.3001,53.5841,0.0001629482298869392,0.2089813047564372,0.0073174426809252974
944_032,FaceSwap,fake,310.0,62.0,60.0,0.9677,75.1686,2.1963,72.7137,80.734,0.5238,0.4558,0.0831,2.4616,0.3414,0.0543,0.1279,0.4202,6.6837,7.0295,1.4383,45.4665,45011.4163,819.5931,1091.7405,13.5715,0.00010116862931607463,0.12994282414095118,0.0029786523765685997
945_044,FaceSwap,fake,335.0,67.0,67.0,1.0,100.7785,0.6653,99.7787,102.4385,0.9014,0.5921,0.0688,2.135,0.3074,0.0486,0.1201,0.3718,4.6751,2.2964,1.1178,13.1687,52682.5001,653.4405,1339.4679,44.0488,0.00021417814830890987,0.12481533531263574,0.0037255315011187253
947_951,FaceSwap,fake,641.0,100.0,100.0,1.0,79.3151,1.2702,75.9481,81.0021,0.5874,0.3102,0.121,1.453,0.2628,0.0416,0.1565,0.3383,4.1697,3.092,0.6897,16.2862,48860.4001,1534.8608,1169.6572,131.1745,0.00014913210255755507,0.08978829923689877,0.006665970887164755
948_965,FaceSwap,fake,348.0,69.0,69.0,1.0,79.609,1.6634,76.4007,82.6249,1.155,0.5191,0.3861,2.5977,0.249,0.0625,0.1425,0.3456,14.7891,10.1052,3.7266,72.1829,68821.5644,1391.8318,1203.1678,43.9892,8.26344837138331e-05,0.05371125264003203,0.003323559984021524
951_947,FaceSwap,fake,641.0,100.0,100.0,1.0,64.7707,1.3885,62.9414,67.7705,0.5368,0.3632,0.07,2.8416,0.3326,0.0439,0.2042,0.4198,6.4605,5.0143,1.0728,32.74,56260.7974,2181.8257,1738.9363,58.3374,0.0003596053908824076,0.07440549052027677,0.005426092049576838
952_882,FaceSwap,fake,333.0,66.0,66.0,1.0,129.2958,0.9674,127.3026,131.5874,1.2079,0.4773,0.4023,2.2267,0.3301,0.0478,0.1899,0.4087,8.9323,4.1393,2.4691,22.969,67396.3635,767.1501,758.9873,56.6059,0.00032900223674568323,0.05601854538200207,0.0037753501224015596
953_974,FaceSwap,fake,318.0,63.0,63.0,1.0,108.4314,5.6443,100.6135,119.3049,1.4725,1.0538,0.4094,5.7818,0.229,0.0447,0.1239,0.312,8.3815,4.5591,1.7615,20.4684,68932.5791,3785.4551,2106.8603,218.7591,0.00039407797326429885,0.11599158365064799,0.0032417807407165732
960_999,FaceSwap,fake,335.0,67.0,67.0,1.0,96.9615,0.8444,95.1546,98.2661,0.9025,0.434,0.2509,1.919,0.3405,0.0488,0.2121,0.4591,9.6557,6.3432,2.3182,30.0898,64715.7403,454.2655,1458.8736,102.7373,0.0007692865798085026,0.3528390184781752,0.006429906475010219
965_948,FaceSwap,fake,348.0,69.0,69.0,1.0,128.1167,2.0714,118.2494,130.3155,0.5775,0.425,0.133,2.1627,0.3504,0.0597,0.1497,0.4804,13.4981,10.3381,2.191,53.8744,68451.2343,1376.0513,1475.4267,27.934,0.00022526278887582615,0.1029476782241322,0.004069276588200163
966_988,FaceSwap,fake,364.0,72.0,72.0,1.0,96.8413,3.0285,87.5372,100.9115,1.0702,1.2397,0.1324,8.0661,0.3667,0.0401,0.2343,0.4397,3.4476,2.247,0.9417,14.2242,86433.4367,2781.537,2059.7724,163.609,0.00011785411603566763,0.09454220265085617,0.004032072759614926
969_897,FaceSwap,fake,333.0,66.0,66.0,1.0,79.5391,0.4771,78.6349,80.6577,0.797,0.1841,0.4266,1.3122,0.3332,0.0292,0.2496,0.3841,2.4257,1.3569,0.5513,8.3383,60079.6358,451.3992,1601.4632,38.2897,0.00011089033023020428,0.11069980916614919,0.0036669280262876763
974_953,FaceSwap,fake,318.0,63.0,63.0,1.0,92.5126,2.6715,89.5761,97.7042,1.9856,0.6897,0.8791,3.8876,0.2365,0.0373,0.1254,0.3106,9.0867,4.8312,2.4846,21.9342,62435.5309,1235.5017,1220.6283,69.6282,0.0002831936905157029,0.11019963832675747,0.004983683129899998
980_992,FaceSwap,fake,383.0,76.0,76.0,1.0,110.4753,3.3687,105.5821,116.0136,1.1098,0.4553,0.354,2.9189,0.3413,0.0323,0.2743,0.4073,4.7027,4.4155,0.5832,19.3541,62448.2991,1232.4035,1383.5276,60.8449,8.665625409367628e-05,0.06596505454812768,0.004517883332198691
981_985,FaceSwap,fake,343.0,68.0,68.0,1.0,86.6734,1.1932,84.1997,88.6698,1.3486,0.4826,0.6284,3.0779,0.3081,0.0286,0.2471,0.3772,4.6345,3.3289,0.8015,15.5616,53185.2617,1179.7192,1140.2098,46.669,8.754014789384658e-05,0.10682571827138228,0.005479155606421844
982_004,FaceSwap,fake,309.0,61.0,61.0,1.0,137.7464,0.1518,137.5043,137.9911,0.37,0.2412,0.0678,1.0873,0.2579,0.0474,0.1527,0.3502,5.7328,3.9445,1.1401,19.5713,67450.4643,205.8432,2136.3519,20.4847,6.403258620527216e-05,0.1424320765289137,0.003208533403239336
985_981,FaceSwap,fake,343.0,68.0,68.0,1.0,102.0528,0.5387,100.3424,103.8589,0.5648,0.2473,0.0302,1.5211,0.2857,0.0564,0.1143,0.3542,2.4087,1.5245,0.4569,7.0469,64333.4809,322.3951,1679.2337,52.3981,4.023620729063581e-05,0.04567366507254831,0.0027160903514723885
986_994,FaceSwap,fake,316.0,63.0,63.0,1.0,78.0014,1.9431,69.85,80.4991,0.5564,0.6596,0.2118,4.7284,0.369,0.0366,0.2534,0.4308,2.4895,2.3093,0.4387,11.2423,56910.219,2583.5248,1747.1499,173.516,0.00019809394097632828,0.11196233524199632,0.003315064267002619
987_938,FaceSwap,fake,369.0,73.0,73.0,1.0,72.3307,0.6116,71.1223,74.0463,0.4532,0.2338,0.1407,1.3474,0.2766,0.0259,0.2093,0.3193,2.8737,2.0935,0.8671,8.829,40517.0056,707.2872,1010.0515,51.6616,0.00010621871908806568,0.08372679327565653,0.0044048813937471905
988_966,FaceSwap,fake,364.0,72.0,72.0,1.0,100.3194,0.3601,99.5136,101.1519,0.5002,0.4493,0.0382,2.6771,0.3163,0.0358,0.1596,0.4122,4.2131,3.4342,0.5682,16.663,49769.8371,799.1065,1698.092,39.4363,5.1433577362381524e-05,0.07246242890712698,0.004147278025279141
990_008,FaceSwap,fake,305.0,61.0,61.0,1.0,97.1661,1.0216,94.5872,99.2458,1.1158,0.3739,0.6262,2.6953,0.2618,0.0292,0.1943,0.3322,2.5072,1.5725,0.6187,7.0793,59829.1838,1149.9796,1870.661,75.9294,0.0002099283781314074,0.11952006103579324,0.004419556938169654
992_980,FaceSwap,fake,383.0,76.0,76.0,1.0,72.8335,5.2325,62.2564,82.8646,6.5496,1.931,3.4757,10.2095,0.3892,0.0367,0.2939,0.4651,4.7458,4.2429,0.5183,17.3136,47177.6065,4166.6765,1686.4437,82.048,0.00019775558858039065,0.17837622506479392,0.004047373201346499
994_986,FaceSwap,fake,316.0,63.0,63.0,1.0,92.9263,1.1953,90.9324,96.5365,1.3112,0.4584,0.5636,2.8248,0.3581,0.035,0.281,0.4254,5.5406,3.3133,1.3908,14.4992,63295.4404,617.6211,1765.0106,41.2766,0.0004233229972279914,0.10623163817638773,0.004703961170846257
999_960,FaceSwap,fake,335.0,67.0,67.0,1.0,77.9992,0.6992,76.1829,80.3657,0.5467,0.4243,0.0659,2.0939,0.3505,0.0663,0.1895,0.4787,3.6986,3.0069,0.8794,14.4698,46673.4067,590.1746,594.4415,30.4627,0.0006547868623438467,0.38972109171594266,0.0052311202577995895
004_982,NeuralTextures,fake,309.0,61.0,61.0,1.0,56.1071,10.6007,44.908,70.1706,0.6525,0.6793,0.1267,4.2136,0.2804,0.0391,0.1853,0.3581,9.5552,9.3731,1.0536,38.868,46453.8105,11468.7126,1668.6474,72.7819,0.00013302325443329116,0.2170986236506577,0.0062261071547675085
008_990,NeuralTextures,fake,305.0,61.0,61.0,1.0,117.5194,4.085,113.5175,125.7581,0.3405,0.3165,0.0218,1.1894,0.2882,0.0283,0.2196,0.3486,2.5797,1.8033,0.3443,7.9516,55911.6691,1712.3787,1291.283,25.822,0.00029477068179554106,0.12414991347293439,0.002088799522243514
009_027,NeuralTextures,fake,315.0,63.0,63.0,1.0,66.8151,0.3034,66.0609,67.5645,0.2747,0.2065,0.0706,0.7609,0.2297,0.0256,0.1277,0.2837,2.265,1.8055,0.4802,8.6181,54613.4123,714.1792,2189.5679,62.7048,8.3447309340265e-05,0.11370729406727538,0.0018104773877149459
015_919,NeuralTextures,fake,437.0,87.0,87.0,1.0,67.6731,0.2925,67.0225,68.4999,0.834,0.212,0.4337,1.5726,0.2736,0.0442,0.1482,0.376,6.0824,3.5899,1.2714,18.9569,43939.1411,475.2447,1845.0155,64.3687,0.00017315835804771916,0.20546573829787645,0.0056872962636807895
027_009,NeuralTextures,fake,315.0,63.0,61.0,0.9683,142.9226,0.7418,140.3563,144.879,1.3712,0.6134,0.5831,3.3146,0.3045,0.0564,0.1413,0.3995,8.7717,8.206,1.0442,39.44,85840.8506,891.866,1767.8335,93.5044,0.00025726001544078503,0.2068152284752108,0.004531904776984942
032_944,NeuralTextures,fake,310.0,62.0,62.0,1.0,103.4347,1.8683,101.163,110.0621,0.9488,0.8396,0.0966,3.546,0.2717,0.051,0.1055,0.3531,7.3695,7.2565,1.1327,41.5928,51924.2973,2325.0188,1235.3099,67.5529,9.362458690069808e-05,0.10655147505735389,0.004136218462595332
033_097,NeuralTextures,fake,478.0,95.0,95.0,1.0,94.4035,1.519,91.8062,96.9556,0.5619,0.4488,0.0149,1.9362,0.2511,0.0388,0.1302,0.3378,2.6793,2.3696,0.4412,13.2119,50672.1022,1416.0909,2481.3216,188.3298,0.00012922114286102626,0.06802173972526232,0.0034120995849689895
035_036,NeuralTextures,fake,337.0,67.0,67.0,1.0,80.315,0.545,79.2725,81.451,0.3088,0.1911,0.0685,1.0092,0.3003,0.0335,0.2018,0.4019,4.1221,3.8583,0.6847,19.7692,51817.0794,154.9449,816.4849,13.1785,0.00020485814784564657,0.16183645026673626,0.0037836398333578234
036_035,NeuralTextures,fake,337.0,67.0,67.0,1.0,108.9997,2.5722,105.5951,113.354,1.6127,0.5209,0.689,2.8258,0.2902,0.0277,0.1616,0.3386,4.954,3.8143,0.5305,14.3669,64467.8853,2167.6939,982.1013,109.3703,0.00017053110215625497,0.09591435651683447,0.0034940954020613296
044_945,NeuralTextures,fake,335.0,67.0,67.0,1.0,122.8149,2.5341,116.8214,127.8034,1.1409,0.601,0.2389,2.9822,0.2962,0.0484,0.1261,0.3715,12.2467,9.2484,2.3152,35.7211,64193.0122,1384.2194,1044.5962,49.3818,6.70242583001669e-05,0.0866268851053582,0.003353689786284223
046_904,NeuralTextures,fake,359.0,71.0,71.0,1.0,146.6137,0.5733,145.2868,148.0365,0.5464,0.3875,0.0838,1.8259,0.2976,0.0366,0.1348,0.3677,9.3191,7.6109,1.2859,32.2476,62487.4623,1015.9935,718.3262,42.3694,5.571542107982551e-05,0.059847162481254726,0.005243589767477741
054_071,NeuralTextures,fake,368.0,73.0,73.0,1.0,67.5359,1.21,65.2235,70.5658,0.7052,0.3434,0.1882,1.6906,0.2876,0.0358,0.2213,0.3784,6.0368,3.9154,1.0837,21.2373,51922.6421,907.7869,1661.4954,111.5973,0.00017477298167693396,0.08877643370674669,0.007812336725274368
055_147,NeuralTextures,fake,394.0,78.0,78.0,1.0,75.4561,1.0783,72.0164,78.0831,0.7993,0.7006,0.1029,3.1321,0.2541,0.0592,0.0584,0.407,5.3274,3.9303,0.676,21.0476,55295.2753,929.151,1923.7977,80.9863,0.00016132447075133666,0.10733340160906239,0.004002465237061526
060_088,NeuralTextures,fake,665.0,100.0,100.0,1.0,105.3769,6.5249,93.9028,116.4918,4.1226,2.3535,0.7295,10.1019,0.2472,0.0597,0.1057,0.4266,7.0368,4.9194,0.7922,22.994,59540.5795,2530.701,1964.4555,213.5909,0.00013060700593604392,0.23524266839111713,0.004248925004041415
062_066,NeuralTextures,fake,423.0,84.0,84.0,1.0,107.2575,2.7439,101.6843,109.5768,0.4293,0.2409,0.132,1.3865,0.3272,0.0227,0.2695,0.3852,2.6202,1.7537,0.5158,8.9075,55111.8417,1107.8974,679.7111,25.5123,0.00011481359524291269,0.08975120613386796,0.0038581178820188858
066_062,NeuralTextures,fake,423.0,84.0,84.0,1.0,131.4424,3.0293,127.9184,142.9355,2.2687,1.1334,0.726,5.5517,0.2867,0.0298,0.2148,0.3338,4.0103,2.429,0.5624,11.2544,62640.6609,3930.1278,1921.4041,78.506,6.925516532538054e-05,0.06444000747577242,0.0031088455503604506
071_054,NeuralTextures,fake,368.0,73.0,73.0,1.0,89.5605,10.9192,77.7261,111.9454,2.4035,1.1619,0.6396,5.415,0.3701,0.0518,0.25,0.5004,4.6781,3.4893,1.0248,25.1657,52273.6085,5471.3406,1050.0742,150.9833,0.00027179241023927547,0.10478688954871576,0.00583509236058079
088_060,NeuralTextures,fake,665.0,100.0,100.0,1.0,57.8305,5.8939,44.5964,70.2558,3.1193,0.9945,1.2368,6.4778,0.3037,0.0406,0.1753,0.4049,3.4557,2.5416,0.7937,13.8893,45869.9466,5292.0936,881.3245,80.1823,0.00017669036767375152,0.0988242109969847,0.005467938688929993
096_101,NeuralTextures,fake,504.0,100.0,100.0,1.0,111.8548,0.6309,110.0454,112.8134,0.3049,0.1647,0.0729,0.8414,0.3398,0.0355,0.2583,0.4377,5.7793,3.8451,0.8672,18.2313,70623.3677,664.7352,2292.0616,94.2109,8.251978975132202e-05,0.12847484937018497,0.00273262291169756
097_033,NeuralTextures,fake,478.0,95.0,95.0,1.0,102.6473,1.3236,94.379,103.977,0.8847,0.5507,0.4709,5.0371,0.2627,0.0269,0.2066,0.3298,1.7019,1.6857,0.2034,13.4308,69605.1352,897.5055,2640.8004,67.7075,6.734436638650681e-05,0.03729607971796879,0.004250270237932883
101_096,NeuralTextures,fake,504.0,100.0,100.0,1.0,95.9253,0.7573,94.3704,98.2554,1.0089,0.3164,0.5323,2.1967,0.3957,0.0419,0.186,0.4608,5.2338,3.9359,0.6248,20.1175,68944.6167,384.5795,1900.3886,86.8534,0.00014592686058663074,0.11249833486628047,0.0035557340071656826
107_109,NeuralTextures,fake,298.0,59.0,59.0,1.0,123.6619,1.1259,122.3082,129.9467,0.7551,0.2127,0.5265,1.6528,0.3127,0.0287,0.2364,0.3681,1.3319,0.8423,0.3529,6.1269,68450.2671,565.8025,1467.1281,70.4665,0.00010895121604145928,0.05272796247290754,0.004636844848395462
109_107,NeuralTextures,fake,298.0,59.0,59.0,1.0,66.4921,1.1918,63.6858,69.3756,0.5126,0.1584,0.2891,1.0889,0.4042,0.0234,0.3438,0.456,1.7604,1.5324,0.2708,6.9798,46966.6367,1028.0393,1129.906,45.067,4.966972084382679e-05,0.05764739460563523,0.005041377823900982
112_892,NeuralTextures,fake,311.0,62.0,62.0,1.0,113.4191,3.1592,108.9505,119.4703,1.3462,0.52,0.4904,2.5833,0.3122,0.0557,0.1314,0.3801,19.0279,16.6483,6.4735,119.1295,51472.4486,4990.0503,976.2743,303.729,0.0002437560147333268,0.1015279664691889,0.0025606052505609185
128_896,NeuralTextures,fake,531.0,100.0,98.0,0.98,109.946,1.6142,108.6594,115.5231,0.4037,0.3764,0.0438,2.3553,0.2738,0.0494,0.1671,0.4013,3.9292,3.8104,0.321,16.4267,58276.5314,2551.7952,2129.4394,119.2069,0.0009549104939164245,0.11069961373993509,0.005991860479288637
134_192,NeuralTextures,fake,287.0,57.0,57.0,1.0,103.1481,7.0944,88.9291,115.9726,0.5541,0.6291,0.1042,4.6226,0.3265,0.0391,0.159,0.3724,4.563,3.8399,1.1788,20.3434,53807.786,5358.3813,2010.5179,139.3432,0.0002704023047340367,0.11150104479752723,0.0030429071337459983
147_055,NeuralTextures,fake,394.0,78.0,78.0,1.0,185.3242,2.4941,179.7799,187.7116,1.5182,0.9519,0.2613,4.2075,0.2816,0.0339,0.1634,0.3364,6.9789,4.2467,1.035,19.2479,80609.0273,1277.271,1414.9965,56.7333,0.00011509589568799157,0.04848929445152694,0.0050770181710655
150_153,NeuralTextures,fake,456.0,91.0,91.0,1.0,50.3043,1.0402,47.96,51.63,0.2718,0.168,0.0648,1.0517,0.2717,0.0314,0.1841,0.3314,3.432,2.7376,0.5781,15.8958,39641.7904,726.9304,1584.2283,67.8099,0.00025024677439666596,0.07067347961707077,0.006445264994484956
153_150,NeuralTextures,fake,456.0,91.0,91.0,1.0,98.5601,1.115,95.8862,100.4657,1.0172,0.3859,0.3487,2.5884,0.3379,0.0612,0.1483,0.4262,5.0128,3.2861,0.5244,17.3836,52987.8465,715.4474,1279.9981,127.4018,0.00012329292575171096,0.18574681193421164,0.0042138897510755995
159_175,NeuralTextures,fake,325.0,65.0,65.0,1.0,125.2177,1.3474,122.6982,128.5507,2.1408,0.6243,0.8431,3.4603,0.2227,0.0258,0.1625,0.2837,5.2467,3.347,0.8863,17.9321,76908.2232,1523.9089,1534.5219,56.7778,0.00010660751779357576,0.07069499268893778,0.003890764407051678
168_222,NeuralTextures,fake,407.0,81.0,81.0,1.0,114.8179,0.9769,112.0553,116.6324,0.3928,0.3123,0.0703,1.532,0.364,0.0625,0.1705,0.4565,2.7617,2.1126,0.6223,9.9801,67691.1153,477.6144,1503.424,57.4039,0.00034080859725574807,0.12880608033063803,0.003329524954315198
175_159,NeuralTextures,fake,325.0,65.0,65.0,1.0,117.596,5.4121,108.0958,126.7083,1.2651,1.2544,0.2552,9.1157,0.274,0.0292,0.2082,0.332,7.1196,6.6018,0.6881,31.4675,72448.0737,950.322,933.6294,141.9488,0.00016587840185728188,0.242277835658949,0.004444556993109698
178_598,NeuralTextures,fake,521.0,100.0,100.0,1.0,108.5539,0.3242,107.5857,109.4442,0.2648,0.4207,0.015,3.9249,0.3232,0.0426,0.1939,0.477,3.8553,2.9334,0.3687,16.0894,74517.3841,684.2608,1193.2027,59.7025,0.00025047443296974414,0.1919222870017509,0.006162137566402114
183_253,NeuralTextures,fake,390.0,78.0,78.0,1.0,72.3002,0.4087,71.3133,72.882,0.7508,0.224,0.3607,1.6937,0.2614,0.0624,0.1485,0.3996,7.8801,6.0512,1.3447,30.0343,53930.8041,419.2176,2056.9029,48.6283,0.00020500741860511164,0.36235429235426836,0.003924677503162393
189_200,NeuralTextures,fake,512.0,100.0,100.0,1.0,155.5401,10.7043,142.0784,181.4745,0.8983,0.3859,0.277,2.0665,0.3134,0.05,0.1616,0.3758,4.267,3.2734,0.7347,15.2211,86283.0348,3077.2002,1524.004,101.8174,7.175547130697643e-05,0.12347672090156414,0.003088647017985077
192_134,NeuralTextures,fake,287.0,57.0,57.0,1.0,98.042,0.3228,97.4517,98.5709,0.4314,0.3081,0.0942,1.5249,0.3199,0.0632,0.1375,0.3929,5.1576,4.3364,0.8536,20.311,58224.6029,329.5527,941.0036,41.331,0.0002808375604536522,0.16907375023285592,0.004615770546050588
200_189,NeuralTextures,fake,512.0,100.0,100.0,1.0,131.7345,1.881,126.8465,134.9602,2.3967,0.2813,1.8772,3.1422,0.2817,0.0403,0.1091,0.3661,2.865,2.1966,0.6942,14.6774,72062.0744,1004.6086,1458.2947,75.9803,0.00022681578136008897,0.044332510657919,0.005128531889658627
206_221,NeuralTextures,fake,714.0,100.0,100.0,1.0,95.6084,0.6497,94.3595,97.1334,0.289,0.1929,0.0361,0.9961,0.3887,0.028,0.3364,0.4636,2.9166,1.8476,0.5167,10.5728,73828.4284,553.3701,1399.2299,48.2591,0.0001378837412580472,0.05633706526481358,0.008955482956761344
210_241,NeuralTextures,fake,292.0,58.0,58.0,1.0,90.6642,1.7416,83.667,93.6944,0.5952,0.414,0.1959,2.094,0.2237,0.0429,0.1015,0.2899,2.8307,1.3671,0.8655,8.334,57336.1541,2234.4538,1923.8499,149.1088,3.51545652489624e-05,0.05509525999755708,0.002153925649949818
221_206,NeuralTextures,fake,714.0,100.0,100.0,1.0,47.1863,3.7264,44.9903,62.9348,0.24,0.2084,0.0301,1.4766,0.2999,0.0695,0.1055,0.4123,3.1332,2.2248,0.6917,14.4021,39833.651,3935.3182,1513.8827,67.1732,0.00021421791743657685,0.1293372814077053,0.005485134575935686
222_168,NeuralTextures,fake,407.0,81.0,81.0,1.0,126.4426,2.7584,117.2635,138.4153,0.6692,0.4703,0.0879,2.3898,0.3616,0.0295,0.2661,0.4195,2.9583,2.3581,0.5685,13.0439,61218.1518,1496.6601,1101.3976,45.4405,6.860547709401876e-05,0.1374925305843146,0.003357223708385947
228_289,NeuralTextures,fake,556.0,100.0,100.0,1.0,112.0135,1.6226,110.6349,115.674,0.1995,0.1028,0.0416,0.6242,0.369,0.0229,0.2798,0.4188,3.8797,2.824,0.7166,16.4479,63472.7732,1318.9233,1326.6597,109.9101,7.550262501796715e-05,0.05454301443814864,0.004748621978829923
241_210,NeuralTextures,fake,292.0,58.0,58.0,1.0,85.553,0.6897,84.7378,87.1745,0.6533,0.4662,0.0792,2.2162,0.3063,0.0514,0.1702,0.4042,7.0692,5.7183,1.1529,23.9912,50604.9948,371.463,1613.7935,47.5904,3.760446102451503e-05,0.2684438272488118,0.003070040082858195
246_258,NeuralTextures,fake,496.0,99.0,99.0,1.0,70.0758,0.8089,68.7264,72.1096,0.3927,0.1922,0.1266,1.0834,0.3405,0.0379,0.1942,0.4006,4.4933,4.1353,0.8239,23.9965,49352.1655,1314.3722,1521.5662,102.5348,0.00012202114754641861,0.08568005889650207,0.0028618764513137075
251_375,NeuralTextures,fake,346.0,69.0,69.0,1.0,77.4073,0.4721,76.4121,78.0873,0.2606,0.1348,0.0631,0.6303,0.3906,0.0554,0.1719,0.4542,5.8995,3.6217,1.392,17.1785,58933.7325,387.2048,1266.2533,34.7691,0.00014181843093514978,0.09104581221598668,0.005435956236982404
252_266,NeuralTextures,fake,465.0,93.0,93.0,1.0,155.2645,9.7904,127.5157,173.3371,1.8972,1.5736,0.1687,5.5084,0.2486,0.0274,0.1661,0.2957,3.4434,2.333,0.6956,11.0795,72364.9387,3020.4878,2134.2717,205.9257,8.47920851494666e-05,0.03838033796430797,0.003528987009885345
253_183,NeuralTextures,fake,390.0,78.0,78.0,1.0,206.5391,4.0259,201.4252,218.3244,0.4548,0.5795,0.0863,4.3877,0.3066,0.0558,0.1146,0.3876,8.9463,23.8254,1.0978,206.7046,98884.4841,2387.7556,1341.5078,242.0852,0.00026481267534444287,0.11427389177641678,0.004427285170068801
254_261,NeuralTextures,fake,427.0,85.0,85.0,1.0,87.5451,0.5157,86.1517,89.2911,0.4448,0.539,0.1936,5.2294,0.367,0.0384,0.2498,0.4574,4.2341,3.1624,0.9104,18.3706,67158.7331,321.5433,1644.3512,42.2974,0.0001653000089014118,0.20631579286621599,0.0037722152595581243
257_420,NeuralTextures,fake,763.0,100.0,100.0,1.0,96.8143,6.2619,84.8098,117.8868,3.2535,2.819,0.1912,10.8864,0.3178,0.034,0.2284,0.3898,1.8987,1.4922,0.425,11.006,60036.9617,3847.495,941.2754,127.3726,0.00015181857897740843,0.04681540673552724,0.007391522524130261
258_246,NeuralTextures,fake,496.0,99.0,99.0,1.0,106.8686,12.0964,81.2617,124.0185,2.7769,1.7383,0.428,7.5889,0.2884,0.0705,0.0644,0.3785,8.0898,7.4358,1.3791,60.7499,63582.9779,5244.2012,1932.4576,184.9298,8.596146374612779e-05,0.10777392902021514,0.00314888820898073
261_254,NeuralTextures,fake,427.0,85.0,85.0,1.0,64.4149,0.2191,63.7685,64.7908,0.392,0.1205,0.2254,0.9311,0.3733,0.0654,0.2045,0.5742,2.744,1.9287,0.6258,12.7366,47715.7648,322.1831,1340.9217,61.2809,9.507314014838166e-05,0.2746809543433308,0.004098397521340615
263_284,NeuralTextures,fake,300.0,60.0,60.0,1.0,120.0092,2.5498,116.8976,131.1634,1.4327,0.9243,0.162,3.489,0.2347,0.0622,0.1428,0.3547,12.8584,8.8288,2.207,48.8989,60551.9153,2651.5313,993.5377,72.3525,0.00020618609974329993,0.06735924302047473,0.0031643054934341595
264_271,NeuralTextures,fake,455.0,91.0,91.0,1.0,123.2448,1.1771,121.1075,131.7323,0.2859,0.4936,0.054,4.3707,0.2856,0.0516,0.1166,0.3743,2.4382,1.9867,0.392,9.2706,78059.385,398.7648,1959.7598,164.4921,0.0005072362502097811,0.049269778384321075,0.0037214049143887043
266_252,NeuralTextures,fake,465.0,93.0,93.0,1.0,84.5341,3.1305,80.4506,92.6066,2.4719,0.9443,0.7246,4.272,0.2436,0.0324,0.1567,0.3111,2.8073,2.4926,0.4665,15.199,47160.8622,2123.1187,1275.1281,58.0586,0.0002217099945473906,0.0597418892707525,0.003278760570726708
271_264,NeuralTextures,fake,455.0,91.0,91.0,1.0,130.744,1.0737,128.1822,132.2996,0.4888,0.289,0.0917,1.84,0.3059,0.036,0.199,0.3857,2.6896,1.4187,0.4508,7.6974,70674.7058,682.3591,2289.0689,342.5974,0.00013235985658698545,0.10659031055185457,0.003101556844632913
272_396,NeuralTextures,fake,323.0,64.0,64.0,1.0,146.6502,9.8144,131.1882,168.8451,1.0406,0.7783,0.2962,5.1305,0.2103,0.0893,0.0747,0.3787,5.9078,4.3358,1.0981,22.2614,82252.4204,4256.7449,1415.7383,305.4021,0.0002066915556860416,0.08563877544983355,0.005217214559185221
284_263,NeuralTextures,fake,300.0,60.0,60.0,1.0,81.488,2.4151,77.0478,85.5016,1.631,0.7456,0.3953,3.1486,0.2547,0.0484,0.1446,0.3353,18.6133,13.8118,3.2982,59.2167,44249.265,1758.8091,1628.3384,141.6005,0.00021845959129214118,0.12761133032588573,0.004096702409264344
288_321,NeuralTextures,fake,543.0,100.0,100.0,1.0,113.2279,4.3607,109.1033,119.2283,0.2994,0.1868,0.0582,0.9024,0.3177,0.0261,0.2413,0.3758,2.7846,1.9765,0.5548,11.0376,64739.8777,2078.5563,1149.111,117.6062,0.00014740149732967746,0.053723177972507266,0.0049154904421000074
289_228,NeuralTextures,fake,556.0,100.0,100.0,1.0,85.6133,0.6128,83.8501,86.9017,0.9863,0.2742,0.4578,1.5991,0.2505,0.0224,0.1706,0.3017,2.3992,1.8988,0.4422,8.8826,50578.8156,709.9299,1307.9173,70.227,0.0001466753939668761,0.08561450384291043,0.0023116031055380654
292_294,NeuralTextures,fake,425.0,85.0,85.0,1.0,94.793,3.299,88.5,101.3997,0.7679,0.3418,0.1078,1.6812,0.3105,0.0494,0.1252,0.3884,7.9152,5.4305,0.5841,24.9505,65748.9193,1248.9087,1716.568,84.0792,0.0002427061774744378,0.16164038922064566,0.0033463203265095805
294_292,NeuralTextures,fake,425.0,85.0,85.0,1.0,77.429,1.4245,75.2504,80.4318,0.6477,0.1593,0.3994,1.2231,0.3302,0.0537,0.1046,0.4051,4.2969,3.3442,0.6196,20.3799,47699.1347,548.8706,1727.2018,115.4545,0.0005733446196125393,0.07343564228702924,0.004248525486863531
